GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_CentralTrackingPV_PV_02,4507050201,0.0
Oahu_CentralTrackingPV_PV_02,4507050202,0.0
Oahu_CentralTrackingPV_PV_02,4507050203,0.0
Oahu_CentralTrackingPV_PV_02,4507050204,0.0
Oahu_CentralTrackingPV_PV_02,4507050205,0.0
Oahu_CentralTrackingPV_PV_02,4507050206,0.0459596
Oahu_CentralTrackingPV_PV_02,4507050207,0.398957
Oahu_CentralTrackingPV_PV_02,4507050208,0.780936
Oahu_CentralTrackingPV_PV_02,4507050209,0.946063
Oahu_CentralTrackingPV_PV_02,4507050210,0.958223
Oahu_CentralTrackingPV_PV_02,4507050211,0.961182
Oahu_CentralTrackingPV_PV_02,4507050212,0.923686
Oahu_CentralTrackingPV_PV_02,4507050213,0.640417
Oahu_CentralTrackingPV_PV_02,4507050214,0.530788
Oahu_CentralTrackingPV_PV_02,4507050215,0.859167
Oahu_CentralTrackingPV_PV_02,4507050216,0.843454
Oahu_CentralTrackingPV_PV_02,4507050217,0.536668
Oahu_CentralTrackingPV_PV_02,4507050218,0.075505
Oahu_CentralTrackingPV_PV_02,4507050219,0.0
Oahu_CentralTrackingPV_PV_02,4507050220,0.0
Oahu_CentralTrackingPV_PV_02,4507050221,0.0
Oahu_CentralTrackingPV_PV_02,4507050222,0.0
Oahu_CentralTrackingPV_PV_02,4507050223,0.0
Oahu_CentralTrackingPV_PV_02,4507092200,0.0
Oahu_CentralTrackingPV_PV_02,4507092201,0.0
Oahu_CentralTrackingPV_PV_02,4507092202,0.0
Oahu_CentralTrackingPV_PV_02,4507092203,0.0
Oahu_CentralTrackingPV_PV_02,4507092204,0.0
Oahu_CentralTrackingPV_PV_02,4507092205,0.0
Oahu_CentralTrackingPV_PV_02,4507092206,0.00512212
Oahu_CentralTrackingPV_PV_02,4507092207,0.182778
Oahu_CentralTrackingPV_PV_02,4507092208,0.801184
Oahu_CentralTrackingPV_PV_02,4507092209,0.876701
Oahu_CentralTrackingPV_PV_02,4507092210,0.889588
Oahu_CentralTrackingPV_PV_02,4507092211,0.711643
Oahu_CentralTrackingPV_PV_02,4507092212,0.614859
Oahu_CentralTrackingPV_PV_02,4507092213,0.886734
Oahu_CentralTrackingPV_PV_02,4507092214,0.788885
Oahu_CentralTrackingPV_PV_02,4507092215,0.706308
Oahu_CentralTrackingPV_PV_02,4507092216,0.777058
Oahu_CentralTrackingPV_PV_02,4507092217,0.316871
Oahu_CentralTrackingPV_PV_02,4507092218,0.0
Oahu_CentralTrackingPV_PV_02,4507092219,0.0
Oahu_CentralTrackingPV_PV_02,4507092220,0.0
Oahu_CentralTrackingPV_PV_02,4507092221,0.0
Oahu_CentralTrackingPV_PV_02,4507092222,0.0
Oahu_CentralTrackingPV_PV_02,4507092223,0.0
Oahu_CentralTrackingPV_PV_02,4507102700,0.0
Oahu_CentralTrackingPV_PV_02,4507102701,0.0
Oahu_CentralTrackingPV_PV_02,4507102702,0.0
Oahu_CentralTrackingPV_PV_02,4507102703,0.0
Oahu_CentralTrackingPV_PV_02,4507102704,0.0
Oahu_CentralTrackingPV_PV_02,4507102705,0.0
Oahu_CentralTrackingPV_PV_02,4507102706,0.0
Oahu_CentralTrackingPV_PV_02,4507102707,0.264911
Oahu_CentralTrackingPV_PV_02,4507102708,0.737431
Oahu_CentralTrackingPV_PV_02,4507102709,0.825933
Oahu_CentralTrackingPV_PV_02,4507102710,0.823045
Oahu_CentralTrackingPV_PV_02,4507102711,0.780928
Oahu_CentralTrackingPV_PV_02,4507102712,0.601127
Oahu_CentralTrackingPV_PV_02,4507102713,0.306415
